2
142 80
-0.2836879	-1	0.46153	0.1657111	1
-0.2609929	-1	0.4646281	0.1659961	1
-0.2382979	-1	0.467721	0.1662562	1
-0.2156028	-1	0.4708092	0.1664917	1
-0.1929078	-1	0.4738931	0.1667028	1
-0.1702128	-1	0.4769733	0.1668899	1
-0.1475177	-1	0.4800502	0.1670531	1
-0.1248227	-1	0.4831242	0.1671926	1
-0.1021277	-1	0.4861958	0.1673086	1
-0.07943263	-1	0.4892654	0.1674013	1
-0.05673759	-1	0.4923336	0.1674708	1
-0.03404255	-1	0.4954006	0.167517	1
-0.01134752	-1	0.4984669	0.1675401	1
0.01134752	-1	0.5015331	0.1675401	1
0.03404255	-1	0.5045994	0.167517	1
0.05673759	-1	0.5076664	0.1674708	1
0.07943263	-1	0.5107346	0.1674013	1
0.1021277	-1	0.5138042	0.1673086	1
0.1248227	-1	0.5168758	0.1671926	1
0.1475177	-1	0.5199498	0.1670531	1
0.1702128	-1	0.5230267	0.1668899	1
0.1929078	-1	0.5261069	0.1667028	1
0.2156028	-1	0.5291908	0.1664917	1
0.2382979	-1	0.532279	0.1662562	1
0.2609929	-1	0.5353719	0.1659961	1
0.2836879	-1	0.53847	0.1657111	1
0.306383	-1	0.5415738	0.1654009	1
0.329078	-1	0.5446837	0.1650649	1
0.3517731	-1	0.5478003	0.1647029	1
0.3744681	-1	0.5509241	0.1643144	1
0.3971631	-1	0.5540557	0.1638988	1
0.4198582	-1	0.5571955	0.1634556	1
0.4425532	-1	0.5603441	0.1629843	1
0.4652482	-1	0.5635022	0.1624841	1
0.4879433	-1	0.5666702	0.1619544	1
0.5106383	-1	0.5698489	0.1613944	1
0.5333333	-1	0.5730388	0.1608034	1
0.5560284	-1	0.5762406	0.1601804	1
0.5787234	-1	0.579455	0.1595245	1
0.6014184	-1	0.5826827	0.1588347	1
0.6241135	-1	0.5859245	0.1581098	1
0.6468085	-1	0.589181	0.1573487	1
0.6695036	-1	0.5924532	0.1565501	1
0.6921986	-1	0.5957418	0.1557126	1
0.7148936	-1	0.5990478	0.1548346	1
0.7375887	-1	0.602372	0.1539145	1
0.7602837	-1	0.6057154	0.1529505	1
0.7829787	-1	0.6090792	0.1519407	1
0.8056738	-1	0.6124642	0.1508829	1
0.8283688	-1	0.6158718	0.1497748	1
0.8510638	-1	0.619303	0.1486138	1
0.8737589	-1	0.6227593	0.1473973	1
0.8964539	-1	0.6262419	0.146122	1
0.9191489	-1	0.6297524	0.1447846	1
0.941844	-1	0.6332924	0.1433813	1
0.964539	-1	0.6368635	0.1419081	1
0.9872341	-1	0.6404675	0.1403602	1
1.009929	-1	0.6441064	0.1387324	1
1.032624	-1	0.6477824	0.137019	1
1.055319	-1	0.6514977	0.1352133	1
1.078014	-1	0.655255	0.133308	1
1.100709	-1	0.6590568	0.1312946	1
1.123404	-1	0.6629063	0.1291632	1
1.146099	-1	0.6668068	0.1269026	1
1.168794	-1	0.670762	0.1244998	1
1.191489	-1	0.674776	0.1219394	1
1.214184	-1	0.6788535	0.1192031	1
1.236879	-1	0.6829996	0.1162691	1
1.259574	-1	0.68722	0.1131108	1
1.28227	-1	0.6915216	0.1096957	1
1.304965	-1	0.695912	0.1059828	1
1.32766	-1	0.7003999	0.1019198	1
1.350355	-1	0.7049955	0.09743837	1
1.37305	-1	0.7097108	0.09244607	1
1.395745	-1	0.7145595	0.08681349	1
1.41844	-1	0.7195574	0.08035019	1
1.441135	-1	0.6744844	0.1417357	1
1.46383	-1	0.6613503	0.1550296	1
1.486525	-1	0.6434639	0.1703901	1
1.50922	-1	0.7194371	-0.07571064	1
1.531915	-1	0	0	0
1.55461	-1	0	0	0
1.577305	-1	0	0	0
1.6	-1	0	0	0
-1.6	-0.9746835	0	0	0
-1.577305	-0.9746835	0	0	0
-1.55461	-0.9746835	0	0	0
-1.531915	-0.9746835	0.2587577	-0.04215548	1
-1.50922	-0.9746835	0.3739811	0.1869036	1
-1.486525	-0.9746835	0.3499453	0.1698091	1
-1.46383	-0.9746835	0.3332341	0.1556212	1
-1.441135	-0.9746835	0.3206221	0.1430914	1
-1.41844	-0.9746835	0.2757279	0.08363236	1
-1.395745	-0.9746835	0.2807691	0.09001865	1
-1.37305	-0.9746835	0.2856724	0.095614	1
-1.350355	-0.9746835	0.2904503	0.1005927	1
-1.32766	-0.9746835	0.2951144	0.1050751	1
-1.304965	-0.9746835	0.2996752	0.1091482	1
-1.28227	-0.9746835	0.3041414	0.1128773	1
-1.259574	-0.9746835	0.3085213	0.1163122	1
-1.236879	-0.9746835	0.3128216	0.1194926	1
-1.214184	-0.9746835	0.3170487	0.1224502	1
-1.191489	-0.9746835	0.3212081	0.1252108	1
-1.168794	-0.9746835	0.3253045	0.1277958	1
-1.146099	-0.9746835	0.3293425	0.130223	1
-1.123404	-0.9746835	0.3333259	0.1325078	1
-1.100709	-0.9746835	0.3372584	0.134663	1
-1.078014	-0.9746835	0.341143	0.1366996	1
-1.055319	-0.9746835	0.3449829	0.1386275	1
-1.032624	-0.9746835	0.3487807	0.1404551	1
-1.009929	-0.9746835	0.3525389	0.1421898	1
-0.9872341	-0.9746835	0.3562597	0.1438381	1
-0.964539	-0.9746835	0.3599453	0.1454058	1
-0.941844	-0.9746835	0.3635976	0.1468982	1
-0.9191489	-0.9746835	0.3672184	0.1483199	1
-0.8964539	-0.9746835	0.3708093	0.149675	1
-0.8737589	-0.9746835	0.3743721	0.1509673	1
-0.8510638	-0.9746835	0.377908	0.1522003	1
-0.8283688	-0.9746835	0.3814186	0.153377	1
-0.8056738	-0.9746835	0.3849051	0.1545002	1
-0.7829787	-0.9746835	0.3883686	0.1555725	1
-0.7602837	-0.9746835	0.3918105	0.1565962	1
-0.7375887	-0.9746835	0.3952318	0.1575735	1
-0.7148936	-0.9746835	0.3986334	0.1585063	1
-0.6921986	-0.9746835	0.4020165	0.1593965	1
-0.6695036	-0.9746835	0.4053819	0.1602457	1
-0.6468085	-0.9746835	0.4087305	0.1610555	1
-0.6241135	-0.9746835	0.4120632	0.1618272	1
-0.6014184	-0.9746835	0.4153807	0.1625622	1
-0.5787234	-0.9746835	0.418684	0.1632617	1
-0.5560284	-0.9746835	0.4219736	0.1639268	1
-0.5333333	-0.9746835	0.4252504	0.1645586	1
-0.5106383	-0.9746835	0.428515	0.1651579	1
-0.4879433	-0.9746835	0.4317681	0.1657258	1
-0.4652482	-0.9746835	0.4350104	0.1662629	1
-0.4425532	-0.9746835	0.4382424	0.1667701	1
-0.4198582	-0.9746835	0.4414648	0.1672481	1
-0.3971631	-0.9746835	0.4446782	0.1676975	1
-0.3744681	-0.9746835	0.4478831	0.168119	1
-0.3517731	-0.9746835	0.4510801	0.168513	1
-0.329078	-0.9746835	0.4542697	0.1688801	1
-0.306383	-0.9746835	0.4574525	0.1692208	1
-0.2836879	-0.9746835	0.460629	0.1695354	1
-0.2609929	-0.9746835	0.4637996	0.1698244	1
-0.2382979	-0.9746835	0.466965	0.1700882	1
-0.2156028	-0.9746835	0.4701255	0.170327	1
-0.1929078	-0.9746835	0.4732817	0.1705411	1
-0.1702128	-0.9746835	0.4764341	0.1707308	1
-0.1475177	-0.9746835	0.479583	0.1708963	1
-0.1248227	-0.9746835	0.482729	0.1710378	1
-0.1021277	-0.9746835	0.4858726	0.1711555	1
-0.07943263	-0.9746835	0.4890141	0.1712495	1
-0.05673759	-0.9746835	0.492154	0.1713199	1
-0.03404255	-0.9746835	0.4952929	0.1713667	1
-0.01134752	-0.9746835	0.498431	0.1713902	1
0.01134752	-0.9746835	0.501569	0.1713902	1
0.03404255	-0.9746835	0.5047071	0.1713667	1
0.05673759	-0.9746835	0.507846	0.1713199	1
0.07943263	-0.9746835	0.5109859	0.1712495	1
0.1021277	-0.9746835	0.5141274	0.1711555	1
0.1248227	-0.9746835	0.517271	0.1710378	1
0.1475177	-0.9746835	0.520417	0.1708963	1
0.1702128	-0.9746835	0.5235659	0.1707308	1
0.1929078	-0.9746835	0.5267183	0.1705411	1
0.2156028	-0.9746835	0.5298745	0.170327	1
0.2382979	-0.9746835	0.533035	0.1700882	1
0.2609929	-0.9746835	0.5362004	0.1698244	1
0.2836879	-0.9746835	0.539371	0.1695354	1
0.306383	-0.9746835	0.5425475	0.1692208	1
0.329078	-0.9746835	0.5457303	0.1688801	1
0.3517731	-0.9746835	0.5489199	0.168513	1
0.3744681	-0.9746835	0.5521169	0.168119	1
0.3971631	-0.9746835	0.5553218	0.1676975	1
0.4198582	-0.9746835	0.5585352	0.1672481	1
0.4425532	-0.9746835	0.5617576	0.1667701	1
0.4652482	-0.9746835	0.5649896	0.1662629	1
0.4879433	-0.9746835	0.5682319	0.1657258	1
0.5106383	-0.9746835	0.571485	0.1651579	1
0.5333333	-0.9746835	0.5747496	0.1645586	1
0.5560284	-0.9746835	0.5780264	0.1639268	1
0.5787234	-0.9746835	0.581316	0.1632617	1
0.6014184	-0.9746835	0.5846193	0.1625622	1
0.6241135	-0.9746835	0.5879368	0.1618272	1
0.6468085	-0.9746835	0.5912695	0.1610555	1
0.6695036	-0.9746835	0.5946181	0.1602457	1
0.6921986	-0.9746835	0.5979835	0.1593965	1
0.7148936	-0.9746835	0.6013666	0.1585063	1
0.7375887	-0.9746835	0.6047682	0.1575735	1
0.7602837	-0.9746835	0.6081895	0.1565962	1
0.7829787	-0.9746835	0.6116314	0.1555725	1
0.8056738	-0.9746835	0.6150949	0.1545002	1
0.8283688	-0.9746835	0.6185814	0.153377	1
0.8510638	-0.9746835	0.622092	0.1522003	1
0.8737589	-0.9746835	0.6256279	0.1509673	1
0.8964539	-0.9746835	0.6291907	0.149675	1
0.9191489	-0.9746835	0.6327816	0.1483199	1
0.941844	-0.9746835	0.6364024	0.1468982	1
0.964539	-0.9746835	0.6400547	0.1454058	1
0.9872341	-0.9746835	0.6437403	0.1438381	1
1.009929	-0.9746835	0.6474611	0.1421898	1
1.032624	-0.9746835	0.6512193	0.1404551	1
1.055319	-0.9746835	0.6550171	0.1386275	1
1.078014	-0.9746835	0.658857	0.1366996	1
1.100709	-0.9746835	0.6627416	0.134663	1
1.123404	-0.9746835	0.6666741	0.1325078	1
1.146099	-0.9746835	0.6706575	0.130223	1
1.168794	-0.9746835	0.6746955	0.1277958	1
1.191489	-0.9746835	0.6787919	0.1252108	1
1.214184	-0.9746835	0.6829513	0.1224502	1
1.236879	-0.9746835	0.6871784	0.1194926	1
1.259574	-0.9746835	0.6914787	0.1163122	1
1.28227	-0.9746835	0.6958586	0.1128773	1
1.304965	-0.9746835	0.7003248	0.1091482	1
1.32766	-0.9746835	0.7048856	0.1050751	1
1.350355	-0.9746835	0.7095497	0.1005927	1
1.37305	-0.9746835	0.7143276	0.095614	1
1.395745	-0.9746835	0.7192309	0.09001865	1
1.41844	-0.9746835	0.7242721	0.08363236	1
1.441135	-0.9746835	0.6793779	0.1430914	1
1.46383	-0.9746835	0.6667659	0.1556212	1
1.486525	-0.9746835	0.6500547	0.1698091	1
1.50922	-0.9746835	0.6260189	0.1869036	1
1.531915	-0.9746835	0.7412423	-0.04215548	1
1.55461	-0.9746835	0	0	0
1.577305	-0.9746835	0	0	0
1.6	-0.9746835	0	0	0
-1.6	-0.9493671	0	0	0
-1.577305	-0.9493671	0	0	0
-1.55461	-0.9493671	0	0	0
-1.531915	-0.9493671	0.2622095	-0.06131579	1
-1.50922	-0.9493671	0.366	0.1854848	1
-1.486525	-0.9493671	0.3440695	0.1700235	1
-1.46383	-0.9493671	0.3281992	0.1567931	1
-1.441135	-0.9493671	0.2655992	0.07958041	1
-1.41844	-0.9493671	0.270826	0.08691955	1
-1.395745	-0.9493671	0.2759166	0.09325562	1
-1.37305	-0.9493671	0.2808794	0.09883228	1
-1.350355	-0.9493671	0.2857242	0.103811	1
-1.32766	-0.9493671	0.2904607	0.1083048	1
-1.304965	-0.9493671	0.2950977	0.1123965	1
-1.28227	-0.9493671	0.2996432	0.1161485	1
-1.259574	-0.9493671	0.3041044	0.1196091	1
-1.236879	-0.9493671	0.3084877	0.1228166	1
-1.214184	-0.9493671	0.3127988	0.125802	1
-1.191489	-0.9493671	0.317043	0.1285907	1
-1.168794	-0.9493671	0.3212248	0.1312035	1
-1.146099	-0.9493671	0.3253484	0.1336583	1
-1.123404	-0.9493671	0.3294176	0.1359699	1
-1.100709	-0.9493671	0.3334359	0.1381513	1
-1.078014	-0.9493671	0.3374063	0.1402134	1
-1.055319	-0.9493671	0.3413318	0.142166	1
-1.032624	-0.9493671	0.3452149	0.1440174	1
-1.009929	-0.9493671	0.3490582	0.1457751	1
-0.9872341	-0.9493671	0.3528638	0.1474455	1
-0.964539	-0.9493671	0.3566338	0.1490346	1
-0.941844	-0.9493671	0.3603702	0.1505475	1
-0.9191489	-0.9493671	0.3640746	0.1519889	1
-0.8964539	-0.9493671	0.3677489	0.153363	1
-0.8737589	-0.9493671	0.3713946	0.1546735	1
-0.8510638	-0.9493671	0.3750131	0.155924	1
-0.8283688	-0.9493671	0.3786058	0.1571174	1
-0.8056738	-0.9493671	0.3821741	0.1582567	1
-0.7829787	-0.9493671	0.3857191	0.1593444	1
-0.7602837	-0.9493671	0.389242	0.1603828	1
-0.7375887	-0.9493671	0.392744	0.1613742	1
-0.7148936	-0.9493671	0.3962259	0.1623206	1
-0.6921986	-0.9493671	0.3996889	0.1632237	1
-0.6695036	-0.9493671	0.4031339	0.1640852	1
-0.6468085	-0.9493671	0.4065619	0.1649068	1
-0.6241135	-0.9493671	0.4099735	0.1656897	1
-0.6014184	-0.9493671	0.4133697	0.1664355	1
-0.5787234	-0.9493671	0.4167513	0.1671452	1
-0.5560284	-0.9493671	0.420119	0.16782	1
-0.5333333	-0.9493671	0.4234736	0.168461	1
-0.5106383	-0.9493671	0.4268157	0.1690691	1
-0.4879433	-0.9493671	0.4301461	0.1696452	1
-0.4652482	-0.9493671	0.4334654	0.1701902	1
-0.4425532	-0.9493671	0.4367743	0.1707049	1
-0.4198582	-0.9493671	0.4400732	0.1711899	1
-0.3971631	-0.9493671	0.443363	0.1716458	1
-0.3744681	-0.9493671	0.4466441	0.1720735	1
-0.3517731	-0.9493671	0.4499171	0.1724732	1
-0.329078	-0.9493671	0.4531825	0.1728457	1
-0.306383	-0.9493671	0.456441	0.1731914	1
-0.2836879	-0.9493671	0.459693	0.1735106	1
-0.2609929	-0.9493671	0.4629391	0.1738039	1
-0.2382979	-0.9493671	0.4661797	0.1740714	1
-0.2156028	-0.9493671	0.4694154	0.1743137	1
-0.1929078	-0.9493671	0.4726466	0.174531	1
-0.1702128	-0.9493671	0.4758739	0.1747234	1
-0.1475177	-0.9493671	0.4790977	0.1748914	1
-0.1248227	-0.9493671	0.4823185	0.1750349	1
-0.1021277	-0.9493671	0.4855367	0.1751543	1
-0.07943263	-0.9493671	0.4887529	0.1752497	1
-0.05673759	-0.9493671	0.4919675	0.1753211	1
-0.03404255	-0.9493671	0.495181	0.1753687	1
-0.01134752	-0.9493671	0.4983937	0.1753925	1
0.01134752	-0.9493671	0.5016063	0.1753925	1
0.03404255	-0.9493671	0.504819	0.1753687	1
0.05673759	-0.9493671	0.5080325	0.1753211	1
0.07943263	-0.9493671	0.5112471	0.1752497	1
0.1021277	-0.9493671	0.5144633	0.1751543	1
0.1248227	-0.9493671	0.5176815	0.1750349	1
0.1475177	-0.9493671	0.5209023	0.1748914	1
0.1702128	-0.9493671	0.5241261	0.1747234	1
0.1929078	-0.9493671	0.5273534	0.174531	1
0.2156028	-0.9493671	0.5305846	0.1743137	1
0.2382979	-0.9493671	0.5338203	0.1740714	1
0.2609929	-0.9493671	0.5370609	0.1738039	1
0.2836879	-0.9493671	0.540307	0.1735106	1
0.306383	-0.9493671	0.543559	0.1731914	1
0.329078	-0.9493671	0.5468175	0.1728457	1
0.3517731	-0.9493671	0.5500829	0.1724732	1
0.3744681	-0.9493671	0.5533559	0.1720735	1
0.3971631	-0.9493671	0.556637	0.1716458	1
0.4198582	-0.9493671	0.5599268	0.1711899	1
0.4425532	-0.9493671	0.5632257	0.1707049	1
0.4652482	-0.9493671	0.5665346	0.1701902	1
0.4879433	-0.9493671	0.5698539	0.1696452	1
0.5106383	-0.9493671	0.5731843	0.1690691	1
0.5333333	-0.9493671	0.5765264	0.168461	1
0.5560284	-0.9493671	0.579881	0.16782	1
0.5787234	-0.9493671	0.5832487	0.1671452	1
0.6014184	-0.9493671	0.5866303	0.1664355	1
0.6241135	-0.9493671	0.5900265	0.1656897	1
0.6468085	-0.9493671	0.5934381	0.1649068	1
0.6695036	-0.9493671	0.5968661	0.1640852	1
0.6921986	-0.9493671	0.6003111	0.1632237	1
0.7148936	-0.9493671	0.6037741	0.1623206	1
0.7375887	-0.9493671	0.607256	0.1613742	1
0.7602837	-0.9493671	0.610758	0.1603828	1
0.7829787	-0.9493671	0.6142809	0.1593444	1
0.8056738	-0.9493671	0.6178259	0.1582567	1
0.8283688	-0.9493671	0.6213942	0.1571174	1
0.8510638	-0.9493671	0.6249869	0.155924	1
0.8737589	-0.9493671	0.6286054	0.1546735	1
0.8964539	-0.9493671	0.6322511	0.153363	1
0.9191489	-0.9493671	0.6359254	0.1519889	1
0.941844	-0.9493671	0.6396298	0.1505475	1
0.964539	-0.9493671	0.6433662	0.1490346	1
0.9872341	-0.9493671	0.6471362	0.1474455	1
1.009929	-0.9493671	0.6509418	0.1457751	1
1.032624	-0.9493671	0.6547851	0.1440174	1
1.055319	-0.9493671	0.6586682	0.142166	1
1.078014	-0.9493671	0.6625937	0.1402134	1
1.100709	-0.9493671	0.6665641	0.1381513	1
1.123404	-0.9493671	0.6705824	0.1359699	1
1.146099	-0.9493671	0.6746516	0.1336583	1
1.168794	-0.9493671	0.6787752	0.1312035	1
1.191489	-0.9493671	0.682957	0.1285907	1
1.214184	-0.9493671	0.6872012	0.125802	1
1.236879	-0.9493671	0.6915123	0.1228166	1
1.259574	-0.9493671	0.6958956	0.1196091	1
1.28227	-0.9493671	0.7003568	0.1161485	1
1.304965	-0.9493671	0.7049023	0.1123965	1
1.32766	-0.9493671	0.7095393	0.1083048	1
1.350355	-0.9493671	0.7142758	0.103811	1
1.37305	-0.9493671	0.7191206	0.09883228	1
1.395745	-0.9493671	0.7240834	0.09325562	1
1.41844	-0.9493671	0.729174	0.08691955	1
1.441135	-0.9493671	0.7344008	0.07958041	1
1.46383	-0.9493671	0.6718008	0.1567931	1
1.486525	-0.9493671	0.6559305	0.1700235	1
1.50922	-0.9493671	0.634	0.1854848	1
1.531915	-0.9493671	0.7377905	-0.06131579	1
1.55461	-0.9493671	0	0	0
1.577305	-0.9493671	0	0	0
1.6	-0.9493671	0	0	0
-1.6	-0.9240506	0	0	0
-1.577305	-0.9240506	0	0	0
-1.55461	-0.9240506	0	0	0
-1.531915	-0.9240506	0.2659588	-0.07595216	1
-1.50922	-0.9240506	0.3592148	0.1850815	1
-1.486525	-0.9240506	0.338755	0.1708976	1
-1.46383	-0.9240506	0.3234844	0.1584734	1
-1.441135	-0.9240506	0.2604656	0.08295693	1
-1.41844	-0.9240506	0.2657345	0.09022548	1
-1.395745	-0.9240506	0.2708798	0.09653483	1
-1.37305	-0.9240506	0.2759067	0.1021095	1
-1.350355	-0.9240506	0.2808223	0.1071008	1
-1.32766	-0.9240506	0.2856347	0.1116161	1
-1.304965	-0.9240506	0.2903513	0.1157344	1
-1.28227	-0.9240506	0.2949792	0.119516	1
-1.259574	-0.9240506	0.2995248	0.1230079	1
-1.236879	-0.9240506	0.3039941	0.1262475	1
-1.214184	-0.9240506	0.3083923	0.129265	1
-1.191489	-0.9240506	0.3127242	0.1320855	1
-1.168794	-0.9240506	0.3169943	0.1347296	1
-1.146099	-0.9240506	0.3212065	0.1372149	1
-1.123404	-0.9240506	0.3253645	0.1395562	1
-1.100709	-0.9240506	0.3294715	0.1417663	1
-1.078014	-0.9240506	0.3335306	0.1438562	1
-1.055319	-0.9240506	0.3375445	0.1458355	1
-1.032624	-0.9240506	0.341516	0.1477127	1
-1.009929	-0.9240506	0.3454473	0.1494952	1
-0.9872341	-0.9240506	0.3493405	0.1511895	1
-0.964539	-0.9240506	0.3531979	0.1528015	1
-0.941844	-0.9240506	0.3570213	0.1543365	1
-0.9191489	-0.9240506	0.3608124	0.155799	1
-0.8964539	-0.9240506	0.364573	0.1571933	1
-0.8737589	-0.9240506	0.3683046	0.1585232	1
-0.8510638	-0.9240506	0.3720086	0.1597923	1
-0.8283688	-0.9240506	0.3756864	0.1610035	1
-0.8056738	-0.9240506	0.3793394	0.1621598	1
-0.7829787	-0.9240506	0.3829688	0.1632639	1
-0.7602837	-0.9240506	0.3865757	0.164318	1
-0.7375887	-0.9240506	0.3901612	0.1653243	1
-0.7148936	-0.9240506	0.3937265	0.166285	1
-0.6921986	-0.9240506	0.3972724	0.1672018	1
-0.6695036	-0.9240506	0.4008	0.1680764	1
-0.6468085	-0.9240506	0.4043101	0.1689104	1
-0.6241135	-0.9240506	0.4078036	0.1697052	1
-0.6014184	-0.9240506	0.4112815	0.1704623	1
-0.5787234	-0.9240506	0.4147443	0.1711827	1
-0.5560284	-0.9240506	0.4181931	0.1718678	1
-0.5333333	-0.9240506	0.4216284	0.1725185	1
-0.5106383	-0.9240506	0.425051	0.1731359	1
-0.4879433	-0.9240506	0.4284616	0.1737207	1
-0.4652482	-0.9240506	0.4318608	0.174274	1
-0.4425532	-0.9240506	0.4352494	0.1747965	1
-0.4198582	-0.9240506	0.4386279	0.1752888	1
-0.3971631	-0.9240506	0.4419969	0.1757518	1
-0.3744681	-0.9240506	0.4453571	0.1761858	1
-0.3517731	-0.9240506	0.4487091	0.1765917	1
-0.329078	-0.9240506	0.4520533	0.1769698	1
-0.306383	-0.9240506	0.4553903	0.1773207	1
-0.2836879	-0.9240506	0.4587207	0.1776448	1
-0.2609929	-0.9240506	0.4620451	0.1779425	1
-0.2382979	-0.9240506	0.4653639	0.1782141	1
-0.2156028	-0.9240506	0.4686776	0.1784601	1
-0.1929078	-0.9240506	0.4719868	0.1786806	1
-0.1702128	-0.9240506	0.4752919	0.178876	1
-0.1475177	-0.9240506	0.4785935	0.1790464	1
-0.1248227	-0.9240506	0.481892	0.1791922	1
-0.1021277	-0.9240506	0.4851879	0.1793134	1
-0.07943263	-0.9240506	0.4884816	0.1794102	1
-0.05673759	-0.9240506	0.4917738	0.1794827	1
-0.03404255	-0.9240506	0.4950647	0.179531	1
-0.01134752	-0.9240506	0.498355	0.1795551	1
0.01134752	-0.9240506	0.501645	0.1795551	1
0.03404255	-0.9240506	0.5049353	0.179531	1
0.05673759	-0.9240506	0.5082262	0.1794827	1
0.07943263	-0.9240506	0.5115184	0.1794102	1
0.1021277	-0.9240506	0.5148121	0.1793134	1
0.1248227	-0.9240506	0.518108	0.1791922	1
0.1475177	-0.9240506	0.5214065	0.1790464	1
0.1702128	-0.9240506	0.5247081	0.178876	1
0.1929078	-0.9240506	0.5280132	0.1786806	1
0.2156028	-0.9240506	0.5313224	0.1784601	1
0.2382979	-0.9240506	0.5346361	0.1782141	1
0.2609929	-0.9240506	0.5379549	0.1779425	1
0.2836879	-0.9240506	0.5412793	0.1776448	1
0.306383	-0.9240506	0.5446097	0.1773207	1
0.329078	-0.9240506	0.5479467	0.1769698	1
0.3517731	-0.9240506	0.5512909	0.1765917	1
0.3744681	-0.9240506	0.5546429	0.1761858	1
0.3971631	-0.9240506	0.5580031	0.1757518	1
0.4198582	-0.9240506	0.5613721	0.1752888	1
0.4425532	-0.9240506	0.5647506	0.1747965	1
0.4652482	-0.9240506	0.5681392	0.174274	1
0.4879433	-0.9240506	0.5715384	0.1737207	1
0.5106383	-0.9240506	0.574949	0.1731359	1
0.5333333	-0.9240506	0.5783716	0.1725185	1
0.5560284	-0.9240506	0.5818069	0.1718678	1
0.5787234	-0.9240506	0.5852557	0.1711827	1
0.6014184	-0.9240506	0.5887185	0.1704623	1
0.6241135	-0.9240506	0.5921964	0.1697052	1
0.6468085	-0.9240506	0.5956899	0.1689104	1
0.6695036	-0.9240506	0.5992	0.1680764	1
0.6921986	-0.9240506	0.6027276	0.1672018	1
0.7148936	-0.9240506	0.6062735	0.166285	1
0.7375887	-0.9240506	0.6098388	0.1653243	1
0.7602837	-0.9240506	0.6134243	0.164318	1
0.7829787	-0.9240506	0.6170312	0.1632639	1
0.8056738	-0.9240506	0.6206606	0.1621598	1
0.8283688	-0.9240506	0.6243136	0.1610035	1
0.8510638	-0.9240506	0.6279914	0.1597923	1
0.8737589	-0.9240506	0.6316954	0.1585232	1
0.8964539	-0.9240506	0.635427	0.1571933	1
0.9191489	-0.9240506	0.6391876	0.155799	1
0.941844	-0.9240506	0.6429787	0.1543365	1
0.964539	-0.9240506	0.6468021	0.1528015	1
0.9872341	-0.9240506	0.6506595	0.1511895	1
1.009929	-0.9240506	0.6545527	0.1494952	1
1.032624	-0.9240506	0.658484	0.1477127	1
1.055319	-0.9240506	0.6624555	0.1458355	1
1.078014	-0.9240506	0.6664694	0.1438562	1
1.100709	-0.9240506	0.6705285	0.1417663	1
1.123404	-0.9240506	0.6746355	0.1395562	1
1.146099	-0.9240506	0.6787935	0.1372149	1
